date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:45:59	81284/81284	---M--	200	added ('OK')	application/font-woff	etag:%22597973e6-13d84%22	https://html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont.woff?v=4.4.0	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont93e3.woff	(from https://html.waituk.com/roxine/vendors/font-awesome/css/font-awesome.css)
15:45:59	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%22597973e6-21bdc%22	https://html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont.ttf?v=4.4.0	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont93e3.ttf	(from https://html.waituk.com/roxine/vendors/font-awesome/css/font-awesome.css)
15:45:59	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22597973e7-56e8d%22	https://html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont.svg?v=4.4.0	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/font-awesome/fonts/fontawesome-webfont93e3.svg	(from https://html.waituk.com/roxine/vendors/font-awesome/css/font-awesome.css)
15:46:00	4976/4976	---M--	200	added ('OK')	image/png	etag:%22597973ec-1370%22	https://html.waituk.com/roxine/vendors/owl-carousel/dist/assets/owl.video.play.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/owl-carousel/dist/assets/owl.video.play.png	(from https://html.waituk.com/roxine/vendors/owl-carousel/dist/assets/owl.carousel.min.css)
15:46:00	1362/1362	---M--	200	added ('OK')	image/png	etag:%22597973e4-552%22	https://html.waituk.com/roxine/vendors/fancyBox/source/fancybox_sprite.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/fancybox_sprite.png	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:00	6567/6567	---M--	200	added ('OK')	image/gif	etag:%22597973e4-19a7%22	https://html.waituk.com/roxine/vendors/fancyBox/source/fancybox_loading.gif	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/fancybox_loading.gif	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:00	43/43	---M--	200	added ('OK')	image/gif	etag:%22597973e4-2b%22	https://html.waituk.com/roxine/vendors/fancyBox/source/blank.gif	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/blank.gif	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:01	1003/1003	---M--	200	added ('OK')	image/png	etag:%22597973e4-3eb%22	https://html.waituk.com/roxine/vendors/fancyBox/source/fancybox_overlay.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/fancybox_overlay.png	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:01	6553/6553	---M--	200	added ('OK')	image/png	etag:%22597973e4-1999%22	https://html.waituk.com/roxine/vendors/fancyBox/source/fancybox_sprite@2x.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/fancybox_sprite@2x.png	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:01	13984/13984	---M--	200	added ('OK')	image/gif	etag:%22597973e4-36a0%22	https://html.waituk.com/roxine/vendors/fancyBox/source/fancybox_loading@2x.gif	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/fancyBox/source/fancybox_loading@2x.gif	(from https://html.waituk.com/roxine/vendors/fancyBox/source/jquery.fancybox.css)
15:46:01	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259797531-2f68%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons.eot?5510888	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons90c6.eot	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:02	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%2259797531-1d70%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons.woff?5510888	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons90c6.woff	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:02	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2259797531-2ec0%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons.ttf?5510888	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons90c6.ttf	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:02	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259797531-357b%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons.svg?5510888	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/fonts/revicons/revicons90c6.svg	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:02	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%225979752d-146%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/openhand.cur	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/css/openhand.cur	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:03	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%225979752c-146%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/closedhand.cur	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/css/closedhand.cur	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:03	933/933	---M--	200	added ('OK')	image/png	etag:%225979752a-3a5%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile.png	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:03	931/931	---M--	200	added ('OK')	image/png	etag:%225979752b-3a3%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_white.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_white.png	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:03	938/938	---M--	200	added ('OK')	image/png	etag:%225979752a-3aa%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_3x3.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_3x3.png	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:03	935/935	---M--	200	added ('OK')	image/png	etag:%225979752b-3a7%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_3x3_white.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/gridtile_3x3_white.png	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:04	184/184	---M--	200	added ('OK')	image/png	etag:%225979752a-b8%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/coloredbg.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/coloredbg.png	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:04	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225979752b-9f1%22	https://html.waituk.com/roxine/vendors/rev-slider/revolution/assets/loader.gif	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rev-slider/revolution/assets/loader.gif	(from https://html.waituk.com/roxine/vendors/rev-slider/revolution/css/settings.css)
15:46:04	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:04%20GMT	https://html.waituk.com/img/car.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/img/car.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:05	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:04%20GMT	https://html.waituk.com/img/nfl.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/img/nfl.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:05	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:04%20GMT	https://html.waituk.com/img/nba.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/img/nba.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:05	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:04%20GMT	https://html.waituk.com/img/mlb.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/img/mlb.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:05	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:05%20GMT	https://html.waituk.com/img/flags.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/img/flags.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:06	74955/74955	---M--	200	added ('OK')	image/jpeg	etag:%22597973c3-124cb%22	https://html.waituk.com/roxine/img/visual-14.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-14.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	137136/137136	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-217b0%22	https://html.waituk.com/roxine/img/visual-small-06.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-06.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	220391/220391	---M--	200	added ('OK')	image/jpeg	etag:%22597973c2-35ce7%22	https://html.waituk.com/roxine/img/visual-02.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-02.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	135626/135626	---M--	200	added ('OK')	image/jpeg	etag:%22597973c2-211ca%22	https://html.waituk.com/roxine/img/visual-04.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-04.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	137415/137415	---M--	200	added ('OK')	image/jpeg	etag:%22597973c2-218c7%22	https://html.waituk.com/roxine/img/visual-03.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-03.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	59541/59541	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-e895%22	https://html.waituk.com/roxine/img/visual-small-07.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-07.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:07	118873/118873	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-1d059%22	https://html.waituk.com/roxine/img/visual-small-08.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-08.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:08	124265/124265	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-1e569%22	https://html.waituk.com/roxine/img/visual-small-09.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-09.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:08	66155/66155	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-1026b%22	https://html.waituk.com/roxine/img/visual-small-10.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-10.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:09	119857/119857	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-1d431%22	https://html.waituk.com/roxine/img/visual-small-11.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-11.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:09	47098/47098	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-b7fa%22	https://html.waituk.com/roxine/img/visual-small-12.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-12.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:09	89702/89702	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-15e66%22	https://html.waituk.com/roxine/img/visual-small-13.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-13.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:10	167058/167058	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-28c92%22	https://html.waituk.com/roxine/img/visual-small-14.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-14.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:11	124108/124108	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-1e4cc%22	https://html.waituk.com/roxine/img/visual-small-15.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-15.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:12	65718/65718	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-100b6%22	https://html.waituk.com/roxine/img/visual-small-16.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-16.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:12	116946/116946	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-1c8d2%22	https://html.waituk.com/roxine/img/visual-small-17.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-17.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:12	49393/49393	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-c0f1%22	https://html.waituk.com/roxine/img/visual-small-18.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-18.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:13	113909/113909	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-1bcf5%22	https://html.waituk.com/roxine/img/visual-small-19.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-19.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:14	82018/82018	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-14062%22	https://html.waituk.com/roxine/img/visual-small-20.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-20.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:14	51896/51896	---M--	200	added ('OK')	image/jpeg	etag:%22597973c6-cab8%22	https://html.waituk.com/roxine/img/visual-small-21.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-21.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:14	125377/125377	---M--	200	added ('OK')	image/jpeg	etag:%22597973c7-1e9c1%22	https://html.waituk.com/roxine/img/visual-small-22.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-22.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:15	80921/80921	---M--	200	added ('OK')	image/jpeg	etag:%22597973c5-13c19%22	https://html.waituk.com/roxine/img/visual-15.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-15.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:15	137194/137194	---M--	200	added ('OK')	image/jpeg	etag:%22597973c4-217ea%22	https://html.waituk.com/roxine/img/visual-small-01.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-01.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:15	501023/501023	---M--	200	added ('OK')	image/jpeg	etag:%22597973aa-7a51f%22	https://html.waituk.com/roxine/img/big-19.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-19.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:15	79114/79114	---M--	200	added ('OK')	image/jpeg	etag:%22597973c4-1350a%22	https://html.waituk.com/roxine/img/visual-small-04.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-04.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:16	114842/114842	---M--	200	added ('OK')	image/jpeg	etag:%22597973c4-1c09a%22	https://html.waituk.com/roxine/img/visual-small-02.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-02.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:16	95271/95271	---M--	200	added ('OK')	image/jpeg	etag:%22597973c4-17427%22	https://html.waituk.com/roxine/img/visual-small-05.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/visual-small-05.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:16	215265/215265	---M--	200	added ('OK')	image/jpeg	etag:%22597973aa-348e1%22	https://html.waituk.com/roxine/img/big-15.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-15.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:16	115474/115474	---M--	200	added ('OK')	image/jpeg	etag:%22597973a7-1c312%22	https://html.waituk.com/roxine/img/big-06.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-06.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:16	147994/147994	---M--	200	added ('OK')	image/jpeg	etag:%22597973a7-2421a%22	https://html.waituk.com/roxine/img/big-04.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-04.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	448368/448368	---M--	200	added ('OK')	image/jpeg	etag:%22597973aa-6d770%22	https://html.waituk.com/roxine/img/big-09.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-09.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	249600/249600	---M--	200	added ('OK')	image/jpeg	etag:%22597973a8-3cf00%22	https://html.waituk.com/roxine/img/big-12.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-12.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	58290/58290	---M--	200	added ('OK')	image/jpeg	etag:%22597973a9-e3b2%22	https://html.waituk.com/roxine/img/blog-01.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/blog-01.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	233301/233301	---M--	200	added ('OK')	image/jpeg	etag:%22597973a7-38f55%22	https://html.waituk.com/roxine/img/big-03.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-03.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	17855/17855	---M--	200	added ('OK')	image/jpeg	etag:%22597973bb-45bf%22	https://html.waituk.com/roxine/img/intro-img/intro-banner-01.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/intro-img/intro-banner-01.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:17	178/178	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Feb%202024%2010:16:17%20GMT	https://html.waituk.com/roxine/img/Dest_B23516_39.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/Dest_B23516_39.jpg	(from https://html.waituk.com/roxine/css/main.css)
15:46:18	100585/100585	---M--	200	added ('OK')	image/png	etag:%2259a391ab-188e9%22	https://html.waituk.com/roxine/img/map-05.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/map-05.png	(from https://html.waituk.com/roxine/css/main.css)
15:46:18	24670/24670	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-605e%22	https://html.waituk.com/roxine/img/img-09.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-09.jpg	(from https://html.waituk.com/roxine/about.html)
15:46:18	22250/22250	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-56ea%22	https://html.waituk.com/roxine/img/img-10.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-10.jpg	(from https://html.waituk.com/roxine/about.html)
15:46:18	26207/26207	---M--	200	added ('OK')	image/jpeg	etag:%22597973b3-665f%22	https://html.waituk.com/roxine/img/img-11.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-11.jpg	(from https://html.waituk.com/roxine/about.html)
15:46:19	85303/85303	---MCZ	200	added ('OK')	application/javascript	etag:W/%22597973ed-14d37%22	https://html.waituk.com/roxine/vendors/owl-carousel/dist/owl.carousel.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/owl-carousel/dist/owl.carousel.js	(from https://html.waituk.com/roxine/about.html)
15:46:19	28829/28829	---MCZ	200	added ('OK')	application/javascript	etag:W/%22597973fb-709d%22	https://html.waituk.com/roxine/vendors/rateyo/jquery.rateyo.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/rateyo/jquery.rateyo.js	(from https://html.waituk.com/roxine/about.html)
15:46:19	58701/58701	---MCZ	200	added ('OK')	application/javascript	etag:W/%22597973c8-e54d%22	https://html.waituk.com/roxine/vendors/bootstrap-datepicker/js/bootstrap-datepicker.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/vendors/bootstrap-datepicker/js/bootstrap-datepicker.js	(from https://html.waituk.com/roxine/about.html)
15:46:19	39299/39299	---MCZ	200	added ('OK')	application/javascript	etag:W/%225979739e-9983%22	https://html.waituk.com/roxine/js/jquery.validate.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/js/jquery.validate.js	(from https://html.waituk.com/roxine/contact.html)
15:46:20	1317/1317	---MCZ	200	added ('OK')	application/javascript	etag:W/%225979739e-525%22	https://html.waituk.com/roxine/js/mailchimp.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/js/mailchimp.js	(from https://html.waituk.com/roxine/contact.html)
15:46:20	3058/3058	---MCZ	200	added ('OK')	application/javascript	etag:W/%225979739e-bf2%22	https://html.waituk.com/roxine/js/contact-form.js	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/js/contact-form.js	(from https://html.waituk.com/roxine/contact.html)
15:46:20	122004/122004	---M--	200	added ('OK')	image/jpeg	etag:%22597973a7-1dc94%22	https://html.waituk.com/roxine/img/big-02.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-02.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:20	284/284	---M--	200	added ('OK')	image/png	etag:%2259a391a8-11c%22	https://html.waituk.com/roxine/img/divider-white.png	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/divider-white.png	(from https://html.waituk.com/roxine/design-studio.html)
15:46:20	23383/23383	---M--	200	added ('OK')	image/jpeg	etag:%22597973b0-5b57%22	https://html.waituk.com/roxine/img/img-01.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-01.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:21	17248/17248	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-4360%22	https://html.waituk.com/roxine/img/img-03.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-03.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:21	23727/23727	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-5caf%22	https://html.waituk.com/roxine/img/img-04.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-04.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:21	11943/11943	---M--	200	added ('OK')	image/jpeg	etag:%22597973b0-2ea7%22	https://html.waituk.com/roxine/img/img-05.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-05.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:22	25247/25247	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-629f%22	https://html.waituk.com/roxine/img/img-06.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-06.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:22	122769/122769	---M--	200	added ('OK')	image/jpeg	etag:%22597973a8-1df91%22	https://html.waituk.com/roxine/img/big-05.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-05.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:22	12685/12685	---M--	200	added ('OK')	image/jpeg	etag:%22597973b3-318d%22	https://html.waituk.com/roxine/img/img-16.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-16.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:22	13179/13179	---M--	200	added ('OK')	image/jpeg	etag:%22597973b2-337b%22	https://html.waituk.com/roxine/img/img-17.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-17.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:22	12338/12338	---M--	200	added ('OK')	image/jpeg	etag:%22597973b2-3032%22	https://html.waituk.com/roxine/img/img-18.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-18.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:23	14994/14994	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-3a92%22	https://html.waituk.com/roxine/img/img-08.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-08.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:23	11836/11836	---M--	200	added ('OK')	image/jpeg	etag:%22597973b1-2e3c%22	https://html.waituk.com/roxine/img/img-07.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-07.jpg	(from https://html.waituk.com/roxine/design-studio.html)
15:46:23	56492/56492	---M--	200	added ('OK')	image/jpeg	etag:%22597973a9-dcac%22	https://html.waituk.com/roxine/img/big-16.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/big-16.jpg	(from https://html.waituk.com/roxine/digital-agency.html)
15:46:24	41584/41584	---M--	200	added ('OK')	image/jpeg	etag:%22597973b4-a270%22	https://html.waituk.com/roxine/img/img-24.jpg	D:/Folder/Excel%20Tips/Haridas%20Website/html.waituk.com/roxine/img/img-24.jpg	(from https://html.waituk.com/roxine/digital-agency.html)
